ImageNumber	ObjectNumber	Metadata_Cortex_region	Metadata_Cortex_region	Metadata_FileLocation	Metadata_Frame	Metadata_Iteration	Metadata_Layer	Metadata_Layer	Metadata_Pt_type	Metadata_Pt_type	Metadata_Sample_number	Metadata_Sample_number	Metadata_Series	FileName_Microglia_impression_for_MoBIE	FileName_Pre_IBA1	FileName_ROI_Mask	FileName_ROI_MaskForMobie	PathName_Microglia_impression_for_MoBIE	PathName_Pre_IBA1	PathName_ROI_Mask	PathName_ROI_MaskForMobie	Location_Center_X	Location_Center_Y	Number_Object_Number	Parent_Microglia_total
92	33	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1010.3690476190476	1462.5535714285713	33	33
92	34	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	810.7028901734104	1473.4520231213874	34	34
92	35	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1200.5843828715365	1504.8539042821158	35	35
92	36	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	385.31120331950206	1538.9834024896265	36	36
92	37	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	680.4927536231884	1559.5973084886127	37	37
92	38	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	160.89509306260575	1578.0617597292724	38	38
92	39	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	260.9451476793249	1639.7988748241912	39	39
92	40	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	593.1227967097533	1649.6398354876617	40	40
92	41	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	737.861780104712	1713.1979057591623	41	41
92	42	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	395.02834645669293	1868.0188976377954	42	42
92	43	FC	FC	nan	0	2	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.2-normalized_total_label.tiff	iba1-CJD27FCL1.2-normalized.tif	mask-CJD27FCL1.2.tif	mask-CJD27FCL1.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	707.2632398753894	1857.0295950155764	43	43
93	1	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	207.97913322632425	69.24077046548956	1	1
93	2	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	170.11944869831547	240.74655436447168	2	2
93	3	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1408.9494033412889	263.8677804295943	3	3
93	4	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1194.5391459074733	443.8220640569395	4	4
93	5	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	788.8521695257316	493.30070635721495	5	5
93	6	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	222.50179640718562	478.82754491017965	6	6
93	7	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	993.3042394014963	488.70157938487114	7	7
93	8	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1164.1005917159764	533.0187376725838	8	8
93	9	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	998.5335658238884	599.947689625109	9	9
93	10	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	736.9	597.4237037037037	10	10
93	11	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	885.8341362697867	632.5602202339986	11	11
93	12	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1329.8308751229106	706.8652900688298	12	12
93	13	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	481.8677966101695	708.1305084745762	13	13
93	14	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	927.1277258566978	775.8743509865005	14	14
93	15	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	737.5619412515964	765.727969348659	15	15
93	16	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1390.2040650406504	794.8390243902439	16	16
93	17	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1284.4577589254154	819.078119476847	17	17
93	18	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	402.51876675603216	876.5013404825737	18	18
93	19	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	446.625	932.9066091954023	19	19
93	20	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	214.11639185257033	999.3714839961202	20	20
93	21	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	943.5326965466569	1016.3982365907422	21	21
93	22	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1167.7344537815127	1039.1336134453782	22	22
93	23	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	513.156103286385	1076.3004694835681	23	23
93	24	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	307.7816265060241	1076.039156626506	24	24
93	25	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	598.3381642512078	1085.8444444444444	25	25
93	26	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	481.125	1126.7124277456646	26	26
93	27	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	348.6119486320491	1222.4494695700726	27	27
93	28	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	190.83559322033898	1225.6254237288135	28	28
93	29	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	954.859413202934	1246.5342298288508	29	29
93	30	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	485.38395261173935	1260.9310716208938	30	30
93	31	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	385.1767810026385	1275.9551451187335	31	31
93	32	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	444.13808267370274	1308.830255057168	32	32
93	33	FC	FC	nan	0	3	1	1	CJD	CJD	27	27	0	iba1-CJD27FCL1.3-normalized_total_label.tiff	iba1-CJD27FCL1.3-normalized.tif	mask-CJD27FCL1.3.tif	mask-CJD27FCL1.3.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1122.7150349650349	1307.813811188811	33	33
