Channel_Pre_IBA1,Channel_ROI_Mask,Count_Filtered_Microglia_Soma,Count_Masked_Microglia,Count_Microglia_soma,Count_Microglia_total,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MaskImage,ExecutionTime_06EnhanceOrSuppressFeatures,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08EnhanceOrSuppressFeatures,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10OverlayObjects,ExecutionTime_11MaskObjects,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13ConvertObjectsToImage,ExecutionTime_14SaveImages,ExecutionTime_15SaveCroppedObjects,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureTexture,ExecutionTime_18MeasureObjectSkeleton,ExecutionTime_19MeasureObjectNeighbors,ExecutionTime_20ImageMath,ExecutionTime_21SaveImages,FileName_Microglia_impression_for_MoBIE,FileName_Pre_IBA1,FileName_ROI_Mask,FileName_ROI_MaskForMobie,Frame_Pre_IBA1,Frame_ROI_Mask,Group_Index,Group_Length,Group_Number,Height_Pre_IBA1,Height_ROI_Mask,ImageNumber,ImageSet_ImageSet,MD5Digest_Pre_IBA1,MD5Digest_ROI_Mask,Metadata_Cortex_region,Metadata_FileLocation,Metadata_Frame,Metadata_Iteration,Metadata_Layer,Metadata_Pt_type,Metadata_Sample_number,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MaskImage,ModuleError_06EnhanceOrSuppressFeatures,ModuleError_07IdentifyPrimaryObjects,ModuleError_08EnhanceOrSuppressFeatures,ModuleError_09IdentifySecondaryObjects,ModuleError_10OverlayObjects,ModuleError_11MaskObjects,ModuleError_12ConvertObjectsToImage,ModuleError_13ConvertObjectsToImage,ModuleError_14SaveImages,ModuleError_15SaveCroppedObjects,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureTexture,ModuleError_18MeasureObjectSkeleton,ModuleError_19MeasureObjectNeighbors,ModuleError_20ImageMath,ModuleError_21SaveImages,PathName_Microglia_impression_for_MoBIE,PathName_Pre_IBA1,PathName_ROI_Mask,PathName_ROI_MaskForMobie,ProcessingStatus,Scaling_Pre_IBA1,Scaling_ROI_Mask,Series_Pre_IBA1,Series_ROI_Mask,Threshold_FinalThreshold_Microglia_soma,Threshold_FinalThreshold_Microglia_total,Threshold_OrigThreshold_Microglia_soma,Threshold_OrigThreshold_Microglia_total,Threshold_SumOfEntropies_Microglia_soma,Threshold_SumOfEntropies_Microglia_total,Threshold_WeightedVariance_Microglia_soma,Threshold_WeightedVariance_Microglia_total,URL_Microglia_impression_for_MoBIE,URL_Pre_IBA1,URL_ROI_Mask,URL_ROI_MaskForMobie,Width_Pre_IBA1,Width_ROI_Mask
-1,-1,20.0,20.0,20.0,20.0,0.0,0.0,0.3125,0.0,0.109375,0.578125,1.796875,0.90625,2.71875,0.8125,0.34375,0.0,0.0,0.0625,0.1875,9.875,0.6875,1.671875,3.1875,0.015625,0.0625,iba1-CJD29FCL1.2-normalized_total_label.tiff,iba1-CJD29FCL1.2-normalized.tif,mask-CJD29FCL1.2.tif,mask-CJD29FCL1.2.tiff,0,0,2,3,43,1281,1281,99,b'eLviV2ioGy0gB0MBaTnaIKBjAQkNbSoFMSip2wEAb8QCmA==',61184f441eaf6a694059ce58f88aed63,3af05ec265475697e0182a01b86b0b8b,FC,nan,0,2,1,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.04280470311641693,0.0021150911226868628,0.10701176,0.011750506,-12.647338121276405,-13.678264960810527,1.421633693314692,0.4475165043250281,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL1.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL1.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL1.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL1.2.tiff,1638,1638
-1,-1,32.0,32.0,34.0,32.0,0.0,0.0,0.484375,0.0,0.34375,1.15625,2.96875,0.890625,4.171875,0.90625,0.484375,0.015625,0.046875,0.046875,0.5625,17.1875,0.90625,2.6875,4.484375,0.015625,0.078125,iba1-CJD29FCL1.3-normalized_total_label.tiff,iba1-CJD29FCL1.3-normalized.tif,mask-CJD29FCL1.3.tif,mask-CJD29FCL1.3.tiff,0,0,3,3,43,1951,1951,100,b'eLviV2ioGy0gB0MBCc2towUkXQpIaGhTKYhBSd0OAHHMApo=',d4d96c6c0717906c4876773b5906bd27,9d4f8b199aa38de5390aac2308531364,FC,nan,0,3,1,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03308737874031067,0.002209110930562019,0.08271845,0.0122728385,-12.848163294035016,-13.507459807400126,1.4606185483599972,0.27895800829026884,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL1.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL1.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL1.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL1.3.tiff,1588,1588
-1,-1,44.0,44.0,47.0,44.0,0.0,0.0,0.390625,0.0,0.296875,0.859375,2.578125,0.609375,3.640625,0.765625,0.390625,0.046875,0.03125,0.046875,0.421875,14.4375,0.5,2.625,4.65625,0.0,0.015625,iba1-CJD29FCL2.1-normalized_total_label.tiff,iba1-CJD29FCL2.1-normalized.tif,mask-CJD29FCL2.1.tif,mask-CJD29FCL2.1.tiff,0,0,1,3,44,1875,1875,101,b'eLviV2ioGy0gB0MBCcqtRqMtYToVkNDQplIQg5K6HQBvyAKY',7617a45928c901e390fe7a3c65657f35,fcdf5675e463d915c6a0422215e43d16,FC,nan,0,1,2,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.0324276864528656,0.002087080143392086,0.081069216,0.01159489,-12.739204887532281,-13.670393044477892,1.3808329697894748,0.37580757001231696,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL2.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL2.1.tiff,1608,1608
-1,-1,26.0,26.0,31.0,26.0,0.0,0.0,0.3125,0.0,0.28125,0.78125,2.28125,0.9375,2.65625,0.90625,0.5,0.03125,0.046875,0.109375,0.34375,12.328125,1.140625,1.8125,3.828125,0.0,0.0625,iba1-CJD29FCL2.2-normalized_total_label.tiff,iba1-CJD29FCL2.2-normalized.tif,mask-CJD29FCL2.2.tif,mask-CJD29FCL2.2.tiff,0,0,2,3,44,1533,1533,102,b'eLviV2ioGy0gB0MBCcqtRqMFJJ0KSGhoUymIQUndDgBx0AKa',0e723b1e93aced0526038295366e2dc9,7459cd24df3226838a4ef395252446f0,FC,nan,0,2,2,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03577561378479004,0.002098487578332424,0.089439034,0.011658264,-12.828690818047184,-13.61422451209068,1.6525950565658092,0.3269821572928812,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL2.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL2.2.tiff,1623,1623
-1,-1,42.0,42.0,46.0,42.0,0.0,0.0,0.515625,0.0,0.3125,1.546875,3.5,1.0,4.84375,0.625,0.375,0.015625,0.0625,0.171875,0.5,16.8125,0.78125,2.3125,5.6875,0.03125,0.046875,iba1-CJD29FCL2.3-normalized_total_label.tiff,iba1-CJD29FCL2.3-normalized.tif,mask-CJD29FCL2.3.tif,mask-CJD29FCL2.3.tiff,0,0,3,3,44,1951,1951,103,b'eLviV2ioGy0gB0MBCcqtRnrGowUkXQpIaGhTKYhBSd0OAHPYApw=',adb94c67b7001f2b6d46730be3727476,78e89f561abbc3ee8185acc1b4a9f53d,FC,nan,0,3,2,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.043927982449531555,0.0020002084225416183,0.109819956,0.011112269,-12.54359272306826,-13.631814580428998,1.1295760705998674,0.33658538797274623,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL2.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL2.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL2.3.tiff,1634,1634
-1,-1,41.0,41.0,41.0,41.0,0.0,0.0,0.359375,0.0,0.203125,0.703125,2.640625,0.9375,2.453125,0.421875,0.40625,0.046875,0.0625,0.15625,0.90625,16.078125,0.515625,2.046875,5.71875,0.0,0.125,iba1-CJD29FCL3.1-normalized_total_label.tiff,iba1-CJD29FCL3.1-normalized.tif,mask-CJD29FCL3.1.tif,mask-CJD29FCL3.1.tiff,0,0,1,3,45,1950,1950,104,b'eLviV2ioGy0gB0MBaQkuIEdbwvQpIKGhTaUgBiV1OwBx1AKa',c8c9061357b2e66241695fd66edec7ce,ca7aa8b75c6bf2da7761f894c997fde8,FC,nan,0,1,3,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.030058842897415162,0.0022971366718411443,0.07514711,0.01276187,-12.778912460600186,-13.618426608714335,1.5338890577870898,0.3783473525166682,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL3.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL3.1.tiff,1630,1630
-1,-1,24.0,24.0,27.0,24.0,0.0,0.0,0.328125,0.0,0.359375,1.140625,3.109375,0.703125,3.34375,0.796875,0.734375,0.0625,0.015625,0.0625,0.703125,16.15625,0.890625,2.859375,4.875,0.03125,0.109375,iba1-CJD29FCL3.2-normalized_total_label.tiff,iba1-CJD29FCL3.2-normalized.tif,mask-CJD29FCL3.2.tif,mask-CJD29FCL3.2.tiff,0,0,2,3,45,1875,1875,105,b'eLviV2ioGy0gB0MBaTlaQNKxgISGNpWCGJTU7QBz3AKc',25066319c109bfe2dc1de4ff868c3970,8b80d878d76cac364b6731e0629e0f01,FC,nan,0,2,3,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.035827016830444335,0.0022991305589675905,0.08956754,0.012772948,-12.593603897025107,-13.534021442422329,1.2949630241537848,0.2975323975095148,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL3.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL3.2.tiff,1608,1608
-1,-1,42.0,42.0,46.0,42.0,0.0,0.0,0.40625,0.0,0.46875,1.171875,2.25,1.0,4.390625,1.09375,0.75,0.0625,0.078125,0.078125,1.59375,17.1875,0.90625,2.46875,5.640625,0.03125,0.109375,iba1-CJD29FCL3.3-normalized_total_label.tiff,iba1-CJD29FCL3.3-normalized.tif,mask-CJD29FCL3.3.tif,mask-CJD29FCL3.3.tiff,0,0,3,3,45,1951,1951,106,b'eLviV2ioGy0gB0MBaQkuII1HC0i6FJDQ0KZSEIOSuh0AdeQCng==',515bfdb09bc0649f0c607102a239ed77,816d8dd49f004429614ca551a112cfcd,FC,nan,0,3,3,CJD,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.02975180447101593,0.0021803174167871475,0.07437951,0.012112875,-12.741274091746767,-13.600279112913643,1.6584272275748158,0.38772709643970565,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD29FCL3.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD29FCL3.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD29FCL3.3.tiff,1634,1634
-1,-1,62.0,62.0,62.0,62.0,0.0,0.0,0.484375,0.0,0.234375,0.984375,3.28125,0.90625,2.9375,0.9375,0.265625,0.0,0.0625,0.140625,1.484375,14.859375,0.71875,1.78125,7.625,0.03125,0.078125,iba1-CJD22OCL1.1-normalized_total_label.tiff,iba1-CJD22OCL1.1-normalized.tif,mask-CJD22OCL1.1.tif,mask-CJD22OCL1.1.tiff,0,0,1,3,46,1773,1773,107,b'eLviV2ioGy0gB0MBaeQ/2hKmXwEJDW0qBTEoqdsBAHHSApo=',663759028c2606052b1e93e255950227,a2ca6b4c53a18e7148cd73425e868ccd,OC,nan,0,1,1,CJD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.028378778696060182,0.001566011756658554,0.07094695,0.008700065,-12.597696221897223,-13.640263478136259,0.9105134065499572,0.49499265287816246,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD22OCL1.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD22OCL1.1.tiff,1647,1647
-1,-1,35.0,35.0,36.0,35.0,0.0,0.0,0.5,0.0,0.1875,1.171875,3.46875,1.03125,4.28125,0.734375,0.78125,0.03125,0.046875,0.0625,1.15625,14.328125,0.703125,2.375,5.03125,0.0,0.078125,iba1-CJD22OCL1.2-normalized_total_label.tiff,iba1-CJD22OCL1.2-normalized.tif,mask-CJD22OCL1.2.tif,mask-CJD22OCL1.2.tiff,0,0,2,3,46,1709,1709,108,b'eLviV2ioGy0gB0MBaeQ/2iCgXwEJDW0qBTEoqdsBAHPaApw=',58270bb6eb26da6ae12f4c51bb876eb8,f8c0f6c0fe7e186dbab3625abbf3c79d,OC,nan,0,2,1,CJD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.04554281532764435,0.0019256239011883735,0.11385704,0.010697911,-12.45905370681134,-13.542624048067193,0.9920861196768144,0.3827027157258451,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD22OCL1.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD22OCL1.2.tiff,1647,1647
-1,-1,52.0,52.0,57.0,52.0,0.0,0.0,0.421875,0.0,0.28125,0.765625,2.609375,1.03125,4.078125,1.09375,0.453125,0.078125,0.0625,0.0625,0.734375,12.96875,0.59375,2.078125,5.9375,0.0,0.0625,iba1-CJD22OCL1.3-normalized_total_label.tiff,iba1-CJD22OCL1.3-normalized.tif,mask-CJD22OCL1.3.tif,mask-CJD22OCL1.3.tiff,0,0,3,3,46,1914,1914,109,b'eLviV2ioGy0gB0MBaeQPzq2jBSRdCkhoaFMpiEFJ3Q4AdeICng==',14ced432fe15e993f41f7bd089d1985d,dbc3878b8b330fdfcaa2b6abfa5abe86,OC,nan,0,3,1,CJD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.037024110555648804,0.0018751529417932033,0.09256028,0.010417516,-12.480652245548093,-13.468849100936454,0.8270392598405518,0.32843654395093086,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.3-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL1.3-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD22OCL1.3.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD22OCL1.3.tiff,1650,1650
-1,-1,52.0,52.0,53.0,52.0,0.0,0.0,0.296875,0.0,0.140625,0.84375,2.90625,0.59375,3.625,1.0625,0.5,0.0,0.046875,0.125,1.25,16.328125,0.65625,1.484375,7.109375,0.0,0.0625,iba1-CJD22OCL2.1-normalized_total_label.tiff,iba1-CJD22OCL2.1-normalized.tif,mask-CJD22OCL2.1.tif,mask-CJD22OCL2.1.tiff,0,0,1,3,47,1773,1773,110,b'eLviV2ioGy0gB0MBaQSMC6PRljCdCkhoaFMpiEFJ3Q4Ac94CnA==',a5b408d26f1d375ac9731692af95a2c0,224aee05d45e8fd90061577cedf1206e,OC,nan,0,1,2,CJD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.03821741342544556,0.0021763041615486143,0.09554353,0.012090579,-12.420993852955268,-13.541868534592533,0.8632274045743636,0.34235737196229155,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL2.1-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL2.1-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD22OCL2.1.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD22OCL2.1.tiff,1647,1647
-1,-1,28.0,28.0,28.0,28.0,0.0,0.0,0.515625,0.0,0.34375,1.0,2.59375,0.796875,3.34375,0.96875,0.53125,0.03125,0.015625,0.109375,0.546875,14.828125,0.5625,1.84375,3.203125,0.0,0.0625,iba1-CJD22OCL2.2-normalized_total_label.tiff,iba1-CJD22OCL2.2-normalized.tif,mask-CJD22OCL2.2.tif,mask-CJD22OCL2.2.tiff,0,0,2,3,47,1860,1860,111,b'eLviV2ioGy0gB0MBaQSMC6PRApJOBSQ0tKkUxKCkbgcAdeYCng==',03ac962f3b6621c6a36654e4a96f8ff5,eda3731a4b62b649e9973497ebaca788,OC,nan,0,2,2,CJD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,Done,65535,255,0,0,0.051168388128280645,0.0017848342470824718,0.12792097,0.009915746,-12.394589396411021,-13.614905382713193,0.7683922984147155,0.45789366574271684,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL2.2-normalized_total_label.tiff,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/iba1-CJD22OCL2.2-normalized.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/ROI%20Masks/mask-CJD22OCL2.2.tif,file:///D:/GeoMx%20Images/GeoMx%20DIArun1/IBA1%20only/Original%20Images/Normalized%20Microglia/mask-CJD22OCL2.2.tiff,1648,1648
