ImageNumber,ObjectNumber,Metadata_Cortex_region,Metadata_Cortex_region,Metadata_FileLocation,Metadata_Frame,Metadata_Iteration,Metadata_Layer,Metadata_Layer,Metadata_Pt_type,Metadata_Pt_type,Metadata_Sample_number,Metadata_Sample_number,Metadata_Series,FileName_Microglia_impression_for_MoBIE,FileName_Pre_IBA1,FileName_ROI_Mask,FileName_ROI_MaskForMobie,PathName_Microglia_impression_for_MoBIE,PathName_Pre_IBA1,PathName_ROI_Mask,PathName_ROI_MaskForMobie,Children_Filtered_Microglia_Soma_Count,Children_Microglia_total_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
122,36,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,890.5603686635944,1006.294930875576,0,36
122,37,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,754.9395604395604,989.7307692307693,0,37
122,38,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,278.87005649717514,1042.3050847457628,0,38
122,39,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,71.11415525114155,1049.6803652968038,0,39
122,40,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1370.7644710578843,1059.8403193612774,0,40
122,41,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,165.46689303904924,1126.5636672325977,0,41
122,42,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,282.12326043737573,1132.624254473161,0,42
122,43,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,508.8200305033045,1159.1514997458057,0,43
122,44,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1126.343891402715,1160.0995475113123,0,44
122,45,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1514.92286115007,1199.3267882187938,0,45
122,46,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,443.4928366762178,1215.0759312320918,0,46
122,47,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,617.7991360691145,1205.2267818574514,0,47
122,48,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,52.08684210526316,1255.842105263158,0,48
122,49,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,525.1111111111111,1261.2931442080378,0,49
122,50,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,252.8329355608592,1284.1766109785203,0,50
122,51,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1340.0274869109949,1370.919502617801,0,51
122,52,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1463.168956043956,1380.1387362637363,0,52
122,53,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,826.1484037963762,1405.825711820535,0,53
122,54,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,834.2837606837606,1486.3649572649572,0,54
122,55,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,943.9403141361256,1461.0963350785341,0,55
122,56,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,204.47522522522522,1455.3243243243244,0,56
122,57,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,674.7188679245284,1477.8905660377359,0,57
122,58,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,757.3128205128205,1493.0589743589744,0,58
122,59,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,278.9835294117647,1515.8329411764705,0,59
122,60,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,0,0,1498.6934306569342,1542.4099756690998,0,60
122,61,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1041.4495412844037,1546.7224770642201,0,61
122,62,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,851.5969084423306,1575.4887039239002,0,62
122,63,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,438.8553191489362,1589.1489361702127,0,63
122,64,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,933.8936170212766,1653.589095744681,0,64
122,65,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,792.2511961722488,1660.8875598086124,0,65
122,66,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,131.8267543859649,1718.1184210526317,0,66
122,67,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,601.3453947368421,1734.657894736842,0,67
122,68,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,73.58534136546184,1745.3393574297188,0,68
122,69,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,625.110599078341,1745.2649769585253,0,69
122,70,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,298.7342857142857,1761.8942857142856,0,70
122,71,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,710.6980802792322,1818.7958115183246,0,71
122,72,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,237.72222222222223,1824.0079365079366,0,72
122,73,OC,OC,nan,0,1,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.1-normalized_total_label.tiff,iba1-CJD24OCL3.1-normalized.tif,mask-CJD24OCL3.1.tif,mask-CJD24OCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,332.4136622390892,1839.92220113852,0,73
123,1,OC,OC,nan,0,2,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.2-normalized_total_label.tiff,iba1-CJD24OCL3.2-normalized.tif,mask-CJD24OCL3.2.tif,mask-CJD24OCL3.2.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1201.554469273743,123.6340782122905,0,1
123,2,OC,OC,nan,0,2,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.2-normalized_total_label.tiff,iba1-CJD24OCL3.2-normalized.tif,mask-CJD24OCL3.2.tif,mask-CJD24OCL3.2.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1072.3631502187652,209.13952357802626,0,2
123,3,OC,OC,nan,0,2,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.2-normalized_total_label.tiff,iba1-CJD24OCL3.2-normalized.tif,mask-CJD24OCL3.2.tif,mask-CJD24OCL3.2.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1158.5844155844156,253.54058441558442,0,3
123,4,OC,OC,nan,0,2,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.2-normalized_total_label.tiff,iba1-CJD24OCL3.2-normalized.tif,mask-CJD24OCL3.2.tif,mask-CJD24OCL3.2.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,843.9289044289044,392.6095571095571,0,4
123,5,OC,OC,nan,0,2,3,3,CJD,CJD,24,24,0,iba1-CJD24OCL3.2-normalized_total_label.tiff,iba1-CJD24OCL3.2-normalized.tif,mask-CJD24OCL3.2.tif,mask-CJD24OCL3.2.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1243.5509554140128,415.5923566878981,0,5
